Gene stable ID	Transcript stable ID	NCBI gene (formerly Entrezgene) ID	Gene name
ENSCAFG00000042235	ENSCAFT00000061427		
ENSCAFG00000042235	ENSCAFT00000079619		
ENSCAFG00000042235	ENSCAFT00000057304		
ENSCAFG00000025552	ENSCAFT00000039768	609540	
ENSCAFG00000022100	ENSCAFT00000034207		U6
ENSCAFG00000033408	ENSCAFT00000057972		
ENSCAFG00000005491	ENSCAFT00000008847	485632	AZI2
ENSCAFG00000007063	ENSCAFT00000011322	100687307	PENK
ENSCAFG00000000441	ENSCAFT00000088472	474446	CNOT2
ENSCAFG00000000441	ENSCAFT00000091060	474446	CNOT2
ENSCAFG00000000441	ENSCAFT00000086637	474446	CNOT2
ENSCAFG00000000441	ENSCAFT00000045710	474446	CNOT2
ENSCAFG00000000441	ENSCAFT00000000701	474446	CNOT2
ENSCAFG00000023912	ENSCAFT00000003594	481338	LYG2
ENSCAFG00000023912	ENSCAFT00000062962	481338	LYG2
ENSCAFG00000023912	ENSCAFT00000077223	481338	LYG2
ENSCAFG00000028692	ENSCAFT00000045179	480921	GSPT2
ENSCAFG00000020886	ENSCAFT00000032993		U2
ENSCAFG00000020267	ENSCAFT00000090705	489736	TERF2
ENSCAFG00000020267	ENSCAFT00000032283	489736	TERF2
ENSCAFG00000000616	ENSCAFT00000000951	612140	TMEM242
ENSCAFG00000000616	ENSCAFT00000076859	612140	TMEM242
ENSCAFG00000019098	ENSCAFT00000064271	476743	FSD1
ENSCAFG00000019098	ENSCAFT00000030327	476743	FSD1
ENSCAFG00000023983	ENSCAFT00000009708	484540	
ENSCAFG00000023983	ENSCAFT00000087292	484540	
ENSCAFG00000003050	ENSCAFT00000004940	474609	XPO1
ENSCAFG00000048771	ENSCAFT00000075032		U4
ENSCAFG00000023537	ENSCAFT00000036208	100686755	GRXCR2
ENSCAFG00000013253	ENSCAFT00000021143	489812	
ENSCAFG00000013253	ENSCAFT00000059883	489812	
ENSCAFG00000016543	ENSCAFT00000077058	479772	MYLPF
ENSCAFG00000016543	ENSCAFT00000026205	479772	MYLPF
ENSCAFG00000018511	ENSCAFT00000029388	490537	
ENSCAFG00000024923	ENSCAFT00000038542	102156028	FXYD4
ENSCAFG00000041563	ENSCAFT00000076893		
ENSCAFG00000002598	ENSCAFT00000082484	474787	ALDOB
ENSCAFG00000002598	ENSCAFT00000004093	474787	ALDOB
ENSCAFG00000002598	ENSCAFT00000082995	474787	ALDOB
ENSCAFG00000001952	ENSCAFT00000047214	100688206	SEPTIN10
ENSCAFG00000001952	ENSCAFT00000089081	100688206	SEPTIN10
ENSCAFG00000001952	ENSCAFT00000003101	100688206	SEPTIN10
ENSCAFG00000001952	ENSCAFT00000074380	100688206	SEPTIN10
ENSCAFG00000045956	ENSCAFT00000092210		
ENSCAFG00000045956	ENSCAFT00000083405		
ENSCAFG00000045956	ENSCAFT00000091508		
ENSCAFG00000045956	ENSCAFT00000083652		
ENSCAFG00000003139	ENSCAFT00000005051	482691	TBRG4
ENSCAFG00000003139	ENSCAFT00000093823	482691	TBRG4
ENSCAFG00000002187	ENSCAFT00000093750	482312	DLX6
ENSCAFG00000002187	ENSCAFT00000087253	482312	DLX6
ENSCAFG00000002187	ENSCAFT00000083220	482312	DLX6
ENSCAFG00000002187	ENSCAFT00000003439	482312	DLX6
ENSCAFG00000002187	ENSCAFT00000063070	482312	DLX6
ENSCAFG00000017468	ENSCAFT00000027683	492003	NAP1L3
ENSCAFG00000045724	ENSCAFT00000060147		
ENSCAFG00000011153	ENSCAFT00000063779	475823	
ENSCAFG00000011153	ENSCAFT00000017751	475823	
ENSCAFG00000011153	ENSCAFT00000084918	475823	
ENSCAFG00000011153	ENSCAFT00000048640	475823	
ENSCAFG00000001827	ENSCAFT00000045514	482283	CROT
ENSCAFG00000001827	ENSCAFT00000002881	482283	CROT
ENSCAFG00000001827	ENSCAFT00000059994	482283	CROT
ENSCAFG00000043665	ENSCAFT00000071766		
ENSCAFG00000016063	ENSCAFT00000025483		
ENSCAFG00000020313	ENSCAFT00000032352	479973	DNASE2B
ENSCAFG00000012105	ENSCAFT00000067848	100682763	GALNT2
ENSCAFG00000012105	ENSCAFT00000080440	100682763	GALNT2
ENSCAFG00000012105	ENSCAFT00000072017	100682763	GALNT2
ENSCAFG00000012105	ENSCAFT00000049454	100682763	GALNT2
ENSCAFG00000012105	ENSCAFT00000019234	100682763	GALNT2
ENSCAFG00000012105	ENSCAFT00000075249	100682763	GALNT2
ENSCAFG00000012105	ENSCAFT00000085605	100682763	GALNT2
ENSCAFG00000035941	ENSCAFT00000052868		
ENSCAFG00000035941	ENSCAFT00000066817		
ENSCAFG00000045201	ENSCAFT00000083566		
ENSCAFG00000003194	ENSCAFT00000064704	475283	HERPUD2
ENSCAFG00000003194	ENSCAFT00000005136	475283	HERPUD2
ENSCAFG00000001405	ENSCAFT00000089737	609556	NRBP2
ENSCAFG00000001405	ENSCAFT00000002173	609556	NRBP2
ENSCAFG00000010386	ENSCAFT00000016535	607094	ST3GAL4
ENSCAFG00000016388	ENSCAFT00000043619	611253	GRK6
ENSCAFG00000016388	ENSCAFT00000019321	611253	GRK6
ENSCAFG00000016388	ENSCAFT00000025992	611253	GRK6
ENSCAFG00000016388	ENSCAFT00000090223	611253	GRK6
ENSCAFG00000016388	ENSCAFT00000093023	611253	GRK6
ENSCAFG00000016388	ENSCAFT00000043619	100684653	GRK6
ENSCAFG00000016388	ENSCAFT00000019321	100684653	GRK6
ENSCAFG00000016388	ENSCAFT00000025992	100684653	GRK6
ENSCAFG00000016388	ENSCAFT00000090223	100684653	GRK6
ENSCAFG00000016388	ENSCAFT00000093023	100684653	GRK6
ENSCAFG00000008592	ENSCAFT00000013632		
ENSCAFG00000048304	ENSCAFT00000088494		
ENSCAFG00000048304	ENSCAFT00000084274		
ENSCAFG00000044029	ENSCAFT00000050848		
ENSCAFG00000044029	ENSCAFT00000074348		
ENSCAFG00000044029	ENSCAFT00000065972		
ENSCAFG00000003023	ENSCAFT00000037549	475267	CHN2
ENSCAFG00000003023	ENSCAFT00000067084	475267	CHN2
ENSCAFG00000003023	ENSCAFT00000065758	475267	CHN2
ENSCAFG00000003023	ENSCAFT00000076329	475267	CHN2
ENSCAFG00000003023	ENSCAFT00000088627	475267	CHN2
ENSCAFG00000049463	ENSCAFT00000067160		
ENSCAFG00000045311	ENSCAFT00000066006		U3
ENSCAFG00000041543	ENSCAFT00000069482		
ENSCAFG00000003134	ENSCAFT00000005038		
ENSCAFG00000046022	ENSCAFT00000080863		
ENSCAFG00000007494	ENSCAFT00000012004	478080	SGTB
ENSCAFG00000046076	ENSCAFT00000073359	608953	FAM133A
ENSCAFG00000049837	ENSCAFT00000060317		
ENSCAFG00000009938	ENSCAFT00000015808	478131	TENT4B
ENSCAFG00000009938	ENSCAFT00000049926	478131	TENT4B
ENSCAFG00000009938	ENSCAFT00000046476	478131	TENT4B
ENSCAFG00000041248	ENSCAFT00000092232		
ENSCAFG00000040765	ENSCAFT00000059907		
ENSCAFG00000040765	ENSCAFT00000093526		
ENSCAFG00000040765	ENSCAFT00000055429		
ENSCAFG00000002498	ENSCAFT00000061189	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000066536	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000090200	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000087798	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000003949	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000060910	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000093743	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000089212	482339	HDAC9
ENSCAFG00000002498	ENSCAFT00000068100	482339	HDAC9
ENSCAFG00000005492	ENSCAFT00000075202	485633	CMC1
ENSCAFG00000005492	ENSCAFT00000084665	485633	CMC1
ENSCAFG00000005492	ENSCAFT00000008853	485633	CMC1
ENSCAFG00000048240	ENSCAFT00000063602		
ENSCAFG00000048240	ENSCAFT00000082610		
ENSCAFG00000048657	ENSCAFT00000064179		
ENSCAFG00000007074	ENSCAFT00000011337	477890	IMPAD1
ENSCAFG00000027901	ENSCAFT00000042184		SCARNA13
ENSCAFG00000012027	ENSCAFT00000070414	606842	YBEY
ENSCAFG00000012027	ENSCAFT00000019093	606842	YBEY
ENSCAFG00000047381	ENSCAFT00000079247		
ENSCAFG00000028896	ENSCAFT00000045530		
ENSCAFG00000048440	ENSCAFT00000084450		
ENSCAFG00000049305	ENSCAFT00000092636		
ENSCAFG00000016861	ENSCAFT00000026692	490774	PNMA1
ENSCAFG00000029652	ENSCAFT00000044820		
ENSCAFG00000026141	ENSCAFT00000040424		SNORA5A
ENSCAFG00000041850	ENSCAFT00000088908		
ENSCAFG00000016940	ENSCAFT00000026806		TBC1D10B
ENSCAFG00000045916	ENSCAFT00000070405		
ENSCAFG00000045916	ENSCAFT00000090582		
ENSCAFG00000045916	ENSCAFT00000080775		
ENSCAFG00000006409	ENSCAFT00000010356	478049	SH3RF2
ENSCAFG00000006409	ENSCAFT00000093211	478049	SH3RF2
ENSCAFG00000000618	ENSCAFT00000000958	612148	ZDHHC14
ENSCAFG00000017250	ENSCAFT00000088715	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000089616	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000061544	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000087825	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000046155	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000084364	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000050200	487608	DENND4A
ENSCAFG00000017250	ENSCAFT00000027320	487608	DENND4A
ENSCAFG00000031628	ENSCAFT00000047319	474558	
ENSCAFG00000025969	ENSCAFT00000040252		5S_rRNA
ENSCAFG00000018722	ENSCAFT00000029719	100684378	NDE1
ENSCAFG00000044857	ENSCAFT00000090595		
ENSCAFG00000016064	ENSCAFT00000067494	480923	MAGED1
ENSCAFG00000016064	ENSCAFT00000025497	480923	MAGED1
ENSCAFG00000016064	ENSCAFT00000025486	480923	MAGED1
ENSCAFG00000020269	ENSCAFT00000032285	610951	
ENSCAFG00000006383	ENSCAFT00000010309	474180	BRCA2
ENSCAFG00000006383	ENSCAFT00000092030	474180	BRCA2
ENSCAFG00000006383	ENSCAFT00000086998	474180	BRCA2
ENSCAFG00000006383	ENSCAFT00000080826	474180	BRCA2
ENSCAFG00000006383	ENSCAFT00000073872	474180	BRCA2
ENSCAFG00000006383	ENSCAFT00000080793	474180	BRCA2
ENSCAFG00000000598	ENSCAFT00000000924	474843	APOM
ENSCAFG00000037545	ENSCAFT00000078110		
ENSCAFG00000037545	ENSCAFT00000053587		
ENSCAFG00000020052	ENSCAFT00000060872	490144	FRRS1
ENSCAFG00000020052	ENSCAFT00000079079	490144	FRRS1
ENSCAFG00000020052	ENSCAFT00000031906	490144	FRRS1
ENSCAFG00000020052	ENSCAFT00000062458	490144	FRRS1
ENSCAFG00000015551	ENSCAFT00000063368	476677	HAUS8
ENSCAFG00000015551	ENSCAFT00000024647	476677	HAUS8
ENSCAFG00000015551	ENSCAFT00000091640	476677	HAUS8
ENSCAFG00000012752	ENSCAFT00000069157	611311	FAM53B
ENSCAFG00000012752	ENSCAFT00000020224	611311	FAM53B
ENSCAFG00000044785	ENSCAFT00000073647		
ENSCAFG00000043320	ENSCAFT00000086163		
ENSCAFG00000029127	ENSCAFT00000043882		
ENSCAFG00000032590	ENSCAFT00000049374	608011	IL21R
ENSCAFG00000046549	ENSCAFT00000078441		
ENSCAFG00000049183	ENSCAFT00000011343		
ENSCAFG00000012800	ENSCAFT00000082753	480855	SCML2
ENSCAFG00000012800	ENSCAFT00000086727	480855	SCML2
ENSCAFG00000012800	ENSCAFT00000046770	480855	SCML2
ENSCAFG00000012800	ENSCAFT00000020307	480855	SCML2
ENSCAFG00000012800	ENSCAFT00000063693	480855	SCML2
ENSCAFG00000032341	ENSCAFT00000045001		
ENSCAFG00000009897	ENSCAFT00000015739	608341	POLL
ENSCAFG00000009897	ENSCAFT00000092174	608341	POLL
ENSCAFG00000013222	ENSCAFT00000021010	485987	MYT1
ENSCAFG00000013222	ENSCAFT00000047834	485987	MYT1
ENSCAFG00000021931	ENSCAFT00000034038		U6
ENSCAFG00000030182	ENSCAFT00000042965	484541	ZNF383
ENSCAFG00000002008	ENSCAFT00000050131	474923	RUNX2
ENSCAFG00000002008	ENSCAFT00000003180	474923	RUNX2
ENSCAFG00000045900	ENSCAFT00000079475		
ENSCAFG00000014082	ENSCAFT00000086755	486405	SLC2A11
ENSCAFG00000014082	ENSCAFT00000022364	486405	SLC2A11
ENSCAFG00000014082	ENSCAFT00000088905	486405	SLC2A11
ENSCAFG00000014082	ENSCAFT00000085916	486405	SLC2A11
ENSCAFG00000014082	ENSCAFT00000045398	486405	SLC2A11
ENSCAFG00000044133	ENSCAFT00000079228	475117	
ENSCAFG00000017472	ENSCAFT00000027689		
ENSCAFG00000044496	ENSCAFT00000067176		
ENSCAFG00000044496	ENSCAFT00000089249		
ENSCAFG00000044496	ENSCAFT00000089894		
ENSCAFG00000013965	ENSCAFT00000089127	612878	SLC24A5
ENSCAFG00000013965	ENSCAFT00000090382	612878	SLC24A5
ENSCAFG00000013965	ENSCAFT00000074706	612878	SLC24A5
ENSCAFG00000013965	ENSCAFT00000081310	612878	SLC24A5
ENSCAFG00000013965	ENSCAFT00000022156	612878	SLC24A5
ENSCAFG00000004054	ENSCAFT00000006492	481968	HS3ST5
ENSCAFG00000016864	ENSCAFT00000070390	490775	MIDEAS
ENSCAFG00000016864	ENSCAFT00000076142	490775	MIDEAS
ENSCAFG00000016864	ENSCAFT00000026701	490775	MIDEAS
ENSCAFG00000045033	ENSCAFT00000089340		
ENSCAFG00000044142	ENSCAFT00000081013		
ENSCAFG00000041455	ENSCAFT00000070237		
ENSCAFG00000007084	ENSCAFT00000011354	102151698	FAM110B
ENSCAFG00000031843	ENSCAFT00000040046		U6
ENSCAFG00000001586	ENSCAFT00000082378	474898	TREM2
ENSCAFG00000001586	ENSCAFT00000086250	474898	TREM2
ENSCAFG00000001586	ENSCAFT00000068656	474898	TREM2
ENSCAFG00000001586	ENSCAFT00000002480	474898	TREM2
ENSCAFG00000001586	ENSCAFT00000085373	474898	TREM2
ENSCAFG00000001586	ENSCAFT00000068283	474898	TREM2
ENSCAFG00000001586	ENSCAFT00000002485	474898	TREM2
ENSCAFG00000026869	ENSCAFT00000041152		U6
ENSCAFG00000020317	ENSCAFT00000046091	479974	
ENSCAFG00000020317	ENSCAFT00000032358	479974	
ENSCAFG00000030464	ENSCAFT00000043896	610570	NHEJ1
ENSCAFG00000002191	ENSCAFT00000003444	482313	DLX5
ENSCAFG00000027382	ENSCAFT00000041665		U6
ENSCAFG00000005970	ENSCAFT00000084508	100856477	FGFR1
ENSCAFG00000005970	ENSCAFT00000071474	100856477	FGFR1
ENSCAFG00000005970	ENSCAFT00000009709	100856477	FGFR1
ENSCAFG00000005970	ENSCAFT00000063774	100856477	FGFR1
ENSCAFG00000005970	ENSCAFT00000075861	100856477	FGFR1
ENSCAFG00000047733	ENSCAFT00000079269		
ENSCAFG00000047733	ENSCAFT00000082725		
ENSCAFG00000042894	ENSCAFT00000080841		
ENSCAFG00000004959	ENSCAFT00000068809	477023	ACAA1
ENSCAFG00000004959	ENSCAFT00000088919	477023	ACAA1
ENSCAFG00000004959	ENSCAFT00000049287	477023	ACAA1
ENSCAFG00000004959	ENSCAFT00000007975	477023	ACAA1
ENSCAFG00000049015	ENSCAFT00000067208		
ENSCAFG00000037551	ENSCAFT00000086024		
ENSCAFG00000037551	ENSCAFT00000056981		
ENSCAFG00000045464	ENSCAFT00000072402		
ENSCAFG00000045464	ENSCAFT00000077372		
ENSCAFG00000045464	ENSCAFT00000072980		
ENSCAFG00000005494	ENSCAFT00000008857	102155200	
ENSCAFG00000021755	ENSCAFT00000033862		SNORA5C
ENSCAFG00000049770	ENSCAFT00000084407		
ENSCAFG00000023493	ENSCAFT00000036144		GLRX5
ENSCAFG00000039297	ENSCAFT00000091753		
ENSCAFG00000039297	ENSCAFT00000081624		
ENSCAFG00000042809	ENSCAFT00000069843		
ENSCAFG00000048062	ENSCAFT00000089864		
ENSCAFG00000048062	ENSCAFT00000091112		
ENSCAFG00000042141	ENSCAFT00000060623		
ENSCAFG00000003142	ENSCAFT00000005054		
ENSCAFG00000006164	ENSCAFT00000009970	483038	CYP1B1
ENSCAFG00000047371	ENSCAFT00000061871		
ENSCAFG00000047371	ENSCAFT00000057416		
ENSCAFG00000007088	ENSCAFT00000011356	477891	UBXN2B
ENSCAFG00000007088	ENSCAFT00000079229	477891	UBXN2B
ENSCAFG00000007088	ENSCAFT00000084397	477891	UBXN2B
ENSCAFG00000045938	ENSCAFT00000072062		
ENSCAFG00000012030	ENSCAFT00000038493	102156879	C31H21orf58
ENSCAFG00000012030	ENSCAFT00000082591	102156879	C31H21orf58
ENSCAFG00000015239	ENSCAFT00000024185	480082	CCDC181
ENSCAFG00000017447	ENSCAFT00000027653	489957	IL4R
ENSCAFG00000017447	ENSCAFT00000076791	489957	IL4R
ENSCAFG00000044675	ENSCAFT00000079641		
ENSCAFG00000044675	ENSCAFT00000079906		
ENSCAFG00000033960	ENSCAFT00000052827		
ENSCAFG00000033960	ENSCAFT00000061968		
ENSCAFG00000003079	ENSCAFT00000004944	100855510	FAM161A
ENSCAFG00000003079	ENSCAFT00000037539	100855510	FAM161A
ENSCAFG00000004055	ENSCAFT00000006501	481970	FRK
ENSCAFG00000004055	ENSCAFT00000043502	481970	FRK
ENSCAFG00000000600	ENSCAFT00000000926	100685587	C6orf47
ENSCAFG00000035070	ENSCAFT00000051265		
ENSCAFG00000035070	ENSCAFT00000085330		
ENSCAFG00000042505	ENSCAFT00000069546		
ENSCAFG00000042505	ENSCAFT00000061429		
ENSCAFG00000031109	ENSCAFT00000043350		
ENSCAFG00000044758	ENSCAFT00000088355		
ENSCAFG00000013332	ENSCAFT00000083795	478806	ATF2
ENSCAFG00000013332	ENSCAFT00000079911	478806	ATF2
ENSCAFG00000013332	ENSCAFT00000021205	478806	ATF2
ENSCAFG00000013332	ENSCAFT00000085362	478806	ATF2
ENSCAFG00000013332	ENSCAFT00000087247	478806	ATF2
ENSCAFG00000013332	ENSCAFT00000093651	478806	ATF2
ENSCAFG00000029835	ENSCAFT00000060227	479673	NIP7
ENSCAFG00000029835	ENSCAFT00000046330	479673	NIP7
ENSCAFG00000044616	ENSCAFT00000073781		
ENSCAFG00000048452	ENSCAFT00000085516		
ENSCAFG00000005510	ENSCAFT00000043134	485636	EOMES
ENSCAFG00000017479	ENSCAFT00000035655	480977	DIAPH2
ENSCAFG00000017479	ENSCAFT00000090879	480977	DIAPH2
ENSCAFG00000017479	ENSCAFT00000093057	480977	DIAPH2
ENSCAFG00000017479	ENSCAFT00000027703	480977	DIAPH2
ENSCAFG00000040428	ENSCAFT00000077767		
ENSCAFG00000040428	ENSCAFT00000092275		
ENSCAFG00000040428	ENSCAFT00000056734		
ENSCAFG00000040428	ENSCAFT00000067727		
ENSCAFG00000040428	ENSCAFT00000065118		
ENSCAFG00000043952	ENSCAFT00000085303	612418	TCL1B
ENSCAFG00000047065	ENSCAFT00000075331		
ENSCAFG00000047065	ENSCAFT00000069084		
ENSCAFG00000049683	ENSCAFT00000086684		
ENSCAFG00000048820	ENSCAFT00000065980		
ENSCAFG00000015590	ENSCAFT00000081876	484845	CPAMD8
ENSCAFG00000015590	ENSCAFT00000075543	484845	CPAMD8
ENSCAFG00000015590	ENSCAFT00000024724	484845	CPAMD8
ENSCAFG00000015590	ENSCAFT00000086746	484845	CPAMD8
ENSCAFG00000015590	ENSCAFT00000082827	484845	CPAMD8
ENSCAFG00000015590	ENSCAFT00000091816	484845	CPAMD8
ENSCAFG00000015590	ENSCAFT00000062453	484845	CPAMD8
ENSCAFG00000021304	ENSCAFT00000033411		U6
ENSCAFG00000000214	ENSCAFT00000079193	474638	CCDC112
ENSCAFG00000000214	ENSCAFT00000090222	474638	CCDC112
ENSCAFG00000000214	ENSCAFT00000070063	474638	CCDC112
ENSCAFG00000000214	ENSCAFT00000071418	474638	CCDC112
ENSCAFG00000000214	ENSCAFT00000000337	474638	CCDC112
ENSCAFG00000019615	ENSCAFT00000031178	608070	ZBTB48
ENSCAFG00000019615	ENSCAFT00000045175	608070	ZBTB48
ENSCAFG00000016413	ENSCAFT00000026018	478227	GNAI1
ENSCAFG00000007515	ENSCAFT00000078925	478081	NLN
ENSCAFG00000007515	ENSCAFT00000071106	478081	NLN
ENSCAFG00000007515	ENSCAFT00000083909	478081	NLN
ENSCAFG00000007515	ENSCAFT00000091025	478081	NLN
ENSCAFG00000007515	ENSCAFT00000012032	478081	NLN
ENSCAFG00000007515	ENSCAFT00000064058	478081	NLN
ENSCAFG00000043083	ENSCAFT00000063765	477452	CDK2AP1
ENSCAFG00000010055	ENSCAFT00000071855	486136	LZTS1
ENSCAFG00000010055	ENSCAFT00000015985	486136	LZTS1
ENSCAFG00000010055	ENSCAFT00000076277	486136	LZTS1
ENSCAFG00000002294	ENSCAFT00000003600	474559	MITD1
ENSCAFG00000002603	ENSCAFT00000004098	481636	PGAP4
ENSCAFG00000000601	ENSCAFT00000000927	481714	GPANK1
ENSCAFG00000041468	ENSCAFT00000065917		cfa-mir-8841-2
ENSCAFG00000019224	ENSCAFT00000030511	100688709	VASN
ENSCAFG00000035012	ENSCAFT00000050738		
ENSCAFG00000006419	ENSCAFT00000010364	100686169	PLAC8L1
ENSCAFG00000047878	ENSCAFT00000082322		
ENSCAFG00000047878	ENSCAFT00000064863		
ENSCAFG00000031476	ENSCAFT00000071688		
ENSCAFG00000031476	ENSCAFT00000048383		
ENSCAFG00000013221	ENSCAFT00000021033	489008	CTNNA3
ENSCAFG00000044171	ENSCAFT00000074817		
ENSCAFG00000031998	ENSCAFT00000035068		U6
ENSCAFG00000016065	ENSCAFT00000025489		
ENSCAFG00000045764	ENSCAFT00000075506		
ENSCAFG00000031467	ENSCAFT00000084015	100682772	
ENSCAFG00000031467	ENSCAFT00000043425	100682772	
ENSCAFG00000013002	ENSCAFT00000078693		WDR45B
ENSCAFG00000013002	ENSCAFT00000020648		WDR45B
ENSCAFG00000000940	ENSCAFT00000001460	482029	MRPL13
ENSCAFG00000018168	ENSCAFT00000028858	480172	TTC39C
ENSCAFG00000003083	ENSCAFT00000004954	100855692	CCT4
ENSCAFG00000003083	ENSCAFT00000091517	100855692	CCT4
ENSCAFG00000042453	ENSCAFT00000077445		
ENSCAFG00000031993	ENSCAFT00000093199	484542	ZNF875
ENSCAFG00000031993	ENSCAFT00000049389	484542	ZNF875
ENSCAFG00000031993	ENSCAFT00000091432	484542	ZNF875
ENSCAFG00000031993	ENSCAFT00000043908	484542	ZNF875
ENSCAFG00000031993	ENSCAFT00000092449	484542	ZNF875
ENSCAFG00000031993	ENSCAFT00000093199	100855817	ZNF875
ENSCAFG00000031993	ENSCAFT00000049389	100855817	ZNF875
ENSCAFG00000031993	ENSCAFT00000091432	100855817	ZNF875
ENSCAFG00000031993	ENSCAFT00000043908	100855817	ZNF875
ENSCAFG00000031993	ENSCAFT00000092449	100855817	ZNF875
ENSCAFG00000012385	ENSCAFT00000019677	100685609	BLM
ENSCAFG00000012385	ENSCAFT00000042800	100685609	BLM
ENSCAFG00000012385	ENSCAFT00000072655	100685609	BLM
ENSCAFG00000042770	ENSCAFT00000027797	100135061	MYH1
ENSCAFG00000003216	ENSCAFT00000075001	475284	SEPTIN7
ENSCAFG00000003216	ENSCAFT00000005169	475284	SEPTIN7
ENSCAFG00000001966	ENSCAFT00000062384	481304	SH3RF3
ENSCAFG00000001966	ENSCAFT00000003111	481304	SH3RF3
ENSCAFG00000001966	ENSCAFT00000062247	481304	SH3RF3
ENSCAFG00000001966	ENSCAFT00000082589	481304	SH3RF3
ENSCAFG00000045824	ENSCAFT00000091655		
ENSCAFG00000004608	ENSCAFT00000007423	484455	CLPTM1
ENSCAFG00000004608	ENSCAFT00000079016	484455	CLPTM1
ENSCAFG00000004608	ENSCAFT00000045905	484455	CLPTM1
ENSCAFG00000004071	ENSCAFT00000082670	475037	PHF10
ENSCAFG00000004071	ENSCAFT00000078007	475037	PHF10
ENSCAFG00000004071	ENSCAFT00000006531	475037	PHF10
ENSCAFG00000004071	ENSCAFT00000082364	475037	PHF10
ENSCAFG00000004071	ENSCAFT00000069424	475037	PHF10
ENSCAFG00000004071	ENSCAFT00000006534	475037	PHF10
ENSCAFG00000029694	ENSCAFT00000033438		U6
ENSCAFG00000019109	ENSCAFT00000030348	100685846	SHD
ENSCAFG00000019109	ENSCAFT00000047799	100685846	SHD
ENSCAFG00000043445	ENSCAFT00000060693		
ENSCAFG00000034188	ENSCAFT00000058107		
ENSCAFG00000034188	ENSCAFT00000092642		
ENSCAFG00000029338	ENSCAFT00000046559		
ENSCAFG00000019227	ENSCAFT00000071935	490028	GLIS2
ENSCAFG00000019227	ENSCAFT00000030516	490028	GLIS2
ENSCAFG00000009800	ENSCAFT00000015560	478474	
ENSCAFG00000009800	ENSCAFT00000072056	478474	
ENSCAFG00000004034	ENSCAFT00000006464	484408	EMP3
ENSCAFG00000014948	ENSCAFT00000036445	480517	COASY
ENSCAFG00000027458	ENSCAFT00000041741		U6
ENSCAFG00000041803	ENSCAFT00000065019		
ENSCAFG00000017462	ENSCAFT00000027675	479800	NSMCE1
ENSCAFG00000000624	ENSCAFT00000000963		
ENSCAFG00000042214	ENSCAFT00000069660		
ENSCAFG00000015247	ENSCAFT00000046941	490354	BLZF1
ENSCAFG00000015247	ENSCAFT00000024193	490354	BLZF1
ENSCAFG00000012045	ENSCAFT00000045471	491613	PCNT
ENSCAFG00000012045	ENSCAFT00000019125	491613	PCNT
ENSCAFG00000048673	ENSCAFT00000066231		
ENSCAFG00000016072	ENSCAFT00000083429	480926	
ENSCAFG00000016072	ENSCAFT00000025504	480926	
ENSCAFG00000016072	ENSCAFT00000089401	480926	
ENSCAFG00000016943	ENSCAFT00000077799	489937	CD2BP2
ENSCAFG00000016943	ENSCAFT00000026820	489937	CD2BP2
ENSCAFG00000016943	ENSCAFT00000091892	489937	CD2BP2
ENSCAFG00000012717	ENSCAFT00000063392	490299	QSOX1
ENSCAFG00000012717	ENSCAFT00000020190	490299	QSOX1
ENSCAFG00000011178	ENSCAFT00000017763	483158	CD160
ENSCAFG00000002922	ENSCAFT00000004672	475170	GRSF1
ENSCAFG00000008614	ENSCAFT00000013653	487716	RWDD2B
ENSCAFG00000008614	ENSCAFT00000068726	487716	RWDD2B
ENSCAFG00000002207	ENSCAFT00000003473	475239	TAC1
ENSCAFG00000002207	ENSCAFT00000003470	475239	TAC1
ENSCAFG00000002207	ENSCAFT00000084879	475239	TAC1
ENSCAFG00000019619	ENSCAFT00000061562	489634	KLHL21
ENSCAFG00000019619	ENSCAFT00000031183	489634	KLHL21
ENSCAFG00000018531	ENSCAFT00000064968	480194	DLGAP1
ENSCAFG00000018531	ENSCAFT00000062115	480194	DLGAP1
ENSCAFG00000018531	ENSCAFT00000029424	480194	DLGAP1
ENSCAFG00000018531	ENSCAFT00000077944	480194	DLGAP1
ENSCAFG00000018531	ENSCAFT00000080451	480194	DLGAP1
ENSCAFG00000018531	ENSCAFT00000092787	480194	DLGAP1
ENSCAFG00000018531	ENSCAFT00000067364	480194	DLGAP1
ENSCAFG00000015030	ENSCAFT00000023854	100855597	SLC23A3
ENSCAFG00000018637	ENSCAFT00000029593	479356	RICTOR
ENSCAFG00000018637	ENSCAFT00000029595	479356	RICTOR
ENSCAFG00000018637	ENSCAFT00000071376	479356	RICTOR
ENSCAFG00000002297	ENSCAFT00000003602		LIPT1
